num_appui;code_commune;libelle_commune;code_voie;libelle_voie;code_centre;code_zone;code_entite;num_voie;type_appui;caract1;caract2;caract3;caract4;caract5;type_projection;coord_x;coord_y
710772;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864450.914142197;2262251.203032714
710773;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS7;;;;;;Lambert II Etendu;864494.3577280599;2262252.952115388
710774;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;TRM;;;;;Lambert II Etendu;864530.6234930654;2262262.913201641
121150;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864368.8668534083;2262731.2427955177
121158;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864413.6371425505;2262450.9581947
121160;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864407.293454346;2262380.9409609237
121163;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864402.8045445145;2262280.5900965785
121164;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864421.701772623;2262255.651791494
121148;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS7;TRM;;;;;Lambert II Etendu;864364.3252918767;2262790.7603753307
121149;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864366.8357067257;2262751.3680681703
121151;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS7;;;;;;Lambert II Etendu;864369.7219439023;2262689.3657617266
121152;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864369.4568283577;2262652.817351693
121153;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864367.8361916903;2262621.2161594215
121154;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864373.9608739021;2262588.4760370255
121155;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864383.3423473228;2262556.2518341495
121156;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS6;;;;;;Lambert II Etendu;864398.449095631;2262525.766249076
121157;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS7;;;;;;Lambert II Etendu;864409.1345963082;2262486.923399895
121159;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864411.7730377887;2262419.1606995068
121161;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864402.0584053892;2262342.6876004636
121162;70060;BEAUMOTTE-LES-PIN;008T;RUE PIN;MNY;C00;X0;;BS8;;;;;;Lambert II Etendu;864400.0577192422;2262308.287536302
num_appui;code_commune;libelle_commune;code_voie;libelle_voie;code_centre;code_zone;code_entite;num_voie;type_appui;caract1;caract2;caract3;caract4;caract5;type_projection;coord_x;coord_y
726635;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BC7;;;;;;Lambert II Etendu;912268.7405571382;2293260.2090575206
726629;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BH7;PRT;TRM;;;;Lambert II Etendu;912022.4317415564;2293156.085664884
726636;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BM7;;;;;;Lambert II Etendu;912276.0364206862;2293305.128786816
726622;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BM7;TCR;;;;;Lambert II Etendu;912044.1674712978;2292887.2466876335
726623;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BM7;TCR;;;;;Lambert II Etendu;912056.3602077739;2292932.239048719
726634;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BM7;;;;;;Lambert II Etendu;912232.0407287282;2293239.3423068738
726637;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;TCR;;;;;Lambert II Etendu;912279.6707298597;2293338.535903408
726638;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TCR;;;;;Lambert II Etendu;912292.034567648;2293382.6102256863
726640;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;PRT;;;;;Lambert II Etendu;912350.9159016464;2293444.7309102425
726645;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912419.1054143142;2293689.378034668
726621;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;TCR;;;;;Lambert II Etendu;912034.4776972057;2292844.7988159587
726625;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912045.1354705631;2293009.2094360148
726626;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS6;;;;;;Lambert II Etendu;912034.8344364729;2293049.6736959238
726627;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912030.8091324639;2293085.459363358
726630;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912057.3402902442;2293177.5986585757
726631;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912101.9252451971;2293194.241874404
726632;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912143.9269084074;2293212.233413729
726633;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;912190.7322737544;2293222.500100084
726624;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TCR;;;;;Lambert II Etendu;912053.0844298783;2292970.4765388817
721161;70072;BEVEUGE;003T;RUE SAINT FERJEUX;VSX;A00;X0;;BS8;TRN;;;;;Lambert II Etendu;912315.5496528423;2292564.7982203914
726639;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TCR;;;;;Lambert II Etendu;912312.2665563233;2293418.0081709363
726641;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TRM;;;;;Lambert II Etendu;912392.6292823176;2293470.5025979434
726642;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TRM;;;;;Lambert II Etendu;912418.8228733535;2293495.2682441366
726643;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TRN;;;;;Lambert II Etendu;912423.9126494454;2293607.986240837
726644;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;;;;;;Lambert II Etendu;912418.2785556831;2293640.903357272
726618;70072;BEVEUGE;006T;GRANDE. RUE;VSX;A00;X0;;BS7;;;;;;Lambert II Etendu;911923.4933989625;2292539.4482206637
726619;70072;BEVEUGE;004T;RUE BOURG;VSX;A00;X0;;BS8;PRT;TRN;;;;Lambert II Etendu;911949.3814952162;2292555.845161603
726620;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;;;;;;Lambert II Etendu;912011.035941796;2292805.892538991
726628;70072;BEVEUGE;005T;RUE REMONDANS;VSX;A00;X0;;BS8;TRM;;;;;Lambert II Etendu;912022.4926219916;2293126.399578546
726616;70072;BEVEUGE;006T;GRANDE. RUE;VSX;A00;X0;15;MI8;PRT;TRN;;;;Lambert II Etendu;911681.8795856832;2292293.2668189723
num_appui;code_commune;libelle_commune;code_voie;libelle_voie;code_centre;code_zone;code_entite;num_voie;type_appui;caract1;caract2;caract3;caract4;caract5;type_projection;coord_x;coord_y
727773;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;;;;;;Lambert II Etendu;909141.8630172051;2306558.226604884
727775;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;;;;;;Lambert II Etendu;908820.7280506532;2306435.9923913768
727777;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;;;;;;Lambert II Etendu;908711.8269560271;2306390.76282322
727772;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS8;PCG;;;;;Lambert II Etendu;909128.2607724521;2306540.441311558
727776;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;TRM;;;;;Lambert II Etendu;908795.6744060557;2306421.504817625
727778;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS6;;;;;;Lambert II Etendu;908668.7568226552;2306380.5280280244
727780;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;PRT;;;;;Lambert II Etendu;908583.916738102;2306399.8379718363
727779;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;;;;;;Lambert II Etendu;908626.1569312646;2306394.8125135927
727781;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS8;TRM;;;;;Lambert II Etendu;908537.5480706887;2306392.771591825
727782;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;BS7;PCG;PRT;TRM;;;Lambert II Etendu;908499.893677071;2306372.4299998838
727784;70081;BOUHANS-LES-LURE;011T;RUE 16 SEPTEMBRE 1944;LUR;K00;X0;4;MC7;TDL;;;;;Lambert II Etendu;906326.9985851832;2307580.480023334
727774;70081;BOUHANS-LES-LURE;008T;HAM LA BROSSE;LUR;ZD0;X0;;MC8;ANC;PRT;TRM;TDL;PMX;Lambert II Etendu;908829.0981085864;2306462.780948465
727783;70081;BOUHANS-LES-LURE;010T;RUE GRAND PUITS;LUR;K00;X0;4;MS7;PCG;TRM;TRN;;;Lambert II Etendu;906849.7566059509;2307513.410831518
num_appui;code_commune;libelle_commune;code_voie;libelle_voie;code_centre;code_zone;code_entite;num_voie;type_appui;caract1;caract2;caract3;caract4;caract5;type_projection;coord_x;coord_y
202360;70084;BOULOT;24;RTE BUSSIERES;CUS;C00;X0;F29;BC6;;;;;;Lambert II Etendu;874139.3800112491;2266449.179992348
202136;70084;BOULOT;31;GRANDE-RUE;CUS;A00;X0;F31;BC7;;;;;;Lambert II Etendu;873766.5700132388;2267375.339993352
202147;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;F15;BC8;SPC;TRM;TRN;;;Lambert II Etendu;872998.7199892509;2267174.11001652
202107;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;197;TCR;;;;;Lambert II Etendu;873232.4599947062;2268171.980017803
202359;70084;BOULOT;24;RTE BUSSIERES;CUS;C00;X0;F20;BM8;TRN;;;;;Lambert II Etendu;874181.7999878943;2266434.4400062086
202361;70084;BOULOT;24;RTE BUSSIERES;CUS;C00;X0;22;BM8;TRN;;;;;Lambert II Etendu;874105.72002647;2266462.799990965
202362;70084;BOULOT;24;RTE BUSSIERES;CUS;C00;X0;20;BM8;SPC;TRM;TRN;;;Lambert II Etendu;874075.620014734;2266475.379991149
202094;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BM8;TRM;;;;;Lambert II Etendu;873626.3000101494;2267580.109984528
202114;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BM8;SPC;TRM;;;;Lambert II Etendu;873166.0199817829;2268503.3499786337
202137;70084;BOULOT;31;GRANDE-RUE;CUS;A00;X0;28;BP7;SPC;TDL;;;;Lambert II Etendu;873680.7000032291;2267168.2299953857
202138;70084;BOULOT;31;GRANDE-RUE;CUS;A00;X0;;BR8;SPC;TRN;;;;Lambert II Etendu;873437.5899988406;2267088.0300094998
202150;70084;BOULOT;38;RUE SABLIERE;CUS;A00;X0;45;BR8;TRN;;;;;Lambert II Etendu;872555.5199913792;2266821.910023545
202120;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873169.2799704161;2268750.5800119517
202097;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873459.7197514595;2267811.1574754403
202098;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873436.1299790416;2267851.970035801
202101;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873360.489985615;2267970.140030875
202104;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873292.1100290339;2268086.669980551
202106;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873248.4200051958;2268143.450031655
202119;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873172.9100026998;2268701.970018093
202122;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873137.7800285884;2268845.729990884
202123;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873112.760018607;2268888.390016368
202139;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;8;BS7;SPC;;;;;Lambert II Etendu;873322.5399739961;2267075.3299768902
202141;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;12;BS7;;;;;;Lambert II Etendu;873152.2999679453;2267101.9799895515
202142;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;12;BS7;SPC;;;;;Lambert II Etendu;873158.8399731661;2267132.130014626
202096;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873565.4599981337;2267657.970038002
202108;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873224.8900299751;2268210.2099985364
202363;70084;BOULOT;24;RTE BUSSIERES;CUS;C00;X0;;BS7;PRT;;;;;Lambert II Etendu;873932.6000298911;2266558.6800317527
290241;70084;BOULOT;33;RUE PLANCHES;CUS;A00;X0;;BS7;DES;;;;;Lambert II Etendu;873650.179981655;2267406.1199837895
202143;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;10A;BS7;;;;;;Lambert II Etendu;873163.0999677556;2267160.000004151
202145;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;16;BS7;;;;;;Lambert II Etendu;873065.4499690813;2267145.3000106495
202149;70084;BOULOT;38;RUE SABLIERE;CUS;A00;X0;35;BS7;;;;;;Lambert II Etendu;872703.1799975064;2266835.2000301215
202092;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;SPC;PRT;;;;Lambert II Etendu;873646.9700111581;2267517.050001786
202099;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873413.8100214421;2267890.659991364
202100;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873387.5400160566;2267930.3899996956
202102;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;PRT;;;;;Lambert II Etendu;873338.4700129956;2268007.88999171
202103;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873314.7099724361;2268047.5999827166
202105;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873268.7200102138;2268121.3599772793
202152;70084;BOULOT;38;RUE SABLIERE;CUS;A00;X0;48;BS7;;;;;;Lambert II Etendu;872561.5899779971;2266856.8799742926
202109;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873217.2099746794;2268259.399983045
202110;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873207.3400054893;2268307.150026078
202111;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873200.7300227298;2268357.6599808848
202112;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873189.049967153;2268406.089985573
202113;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;F6;BS7;;;;;;Lambert II Etendu;873175.9900239734;2268454.4599863584
202118;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873173.8599766848;2268653.940006113
202121;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873155.1799994465;2268799.100010951
202124;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;TCR;;;;;Lambert II Etendu;873100.2799785901;2268910.0700251153
202125;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;TCR;;;;;Lambert II Etendu;873091.1699724041;2268932.979982472
202126;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873087.7299806857;2268983.3199740127
202127;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;;;;;;Lambert II Etendu;873078.7799917369;2269029.840009561
202128;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS7;TCR;;;;;Lambert II Etendu;873078.1799716288;2269057.0400262023
202129;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS6;;;;;;Lambert II Etendu;873081.9500040647;2269089.8599936794
202134;70084;BOULOT;24;RTE BUSSIERES;CUS;A00;X0;;BS8;TRN;;;;;Lambert II Etendu;873665.840019338;2266940.7399749737
202135;70084;BOULOT;31;GRANDE-RUE;CUS;A00;X0;33;BS8;TRM;TRN;;;;Lambert II Etendu;873739.5100234845;2267399.27998862
202144;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;14;BS8;SPC;TRN;;;;Lambert II Etendu;873104.1400032128;2267123.8700267295
202130;70084;BOULOT;35;RUE ROCHETS;CUS;A00;X0;;BS8;TCR;TRM;TRN;;;Lambert II Etendu;873503.210028195;2267193.0700070877
202364;70084;BOULOT;24;RTE BUSSIERES;CUS;C00;X0;8;BS8;TRN;;;;;Lambert II Etendu;873838.5299910563;2266570.339980001
202146;70084;BOULOT;9;RTE ETUZ;CUS;A00;X0;F13;BS8;TRN;;;;;Lambert II Etendu;873031.3699803797;2267159.6699775415
202148;70084;BOULOT;38;RUE SABLIERE;CUS;A00;X0;;BS8;TRN;;;;;Lambert II Etendu;872776.350024452;2266834.0999923083
202093;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS8;;;;;;Lambert II Etendu;873634.6385896837;2267549.508299515
202095;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS8;TRM;;;;;Lambert II Etendu;873593.6300160205;2267618.4600356477
202115;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS8;TRM;;;;;Lambert II Etendu;873200.1400231945;2268539.610025083
202116;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS8;PRT;;;;;Lambert II Etendu;873165.7900092683;2268552.689994062
202117;70084;BOULOT;26;RUE GRAVIOLLE;CUS;A00;X0;;BS8;;;;;;Lambert II Etendu;873168.1300276251;2268605.279980665
202131;70084;BOULOT;35;RUE ROCHETS;CUS;A00;X0;;BS8;TRM;TRN;;;;Lambert II Etendu;873406.4500095111;2267282.090028272
202132;70084;BOULOT;25;RUE MARNE;CUS;A00;X0;12;MC8;TDL;;;;;Lambert II Etendu;873590.5700204978;2267149.0900300127
202133;70084;BOULOT;24;RTE BUSSIERES;CUS;A00;X0;;MI8;TRN;;;;;Lambert II Etendu;873600.8499880997;2267073.880002549
num_appui;code_commune;libelle_commune;code_voie;libelle_voie;code_centre;code_zone;code_entite;num_voie;type_appui;caract1;caract2;caract3;caract4;caract5;type_projection;coord_x;coord_y
734572;70085;BOULT;016T;GRANDE. RUE;BLT;ZD0;X0;;BC8;SPC;PRT;TDL;;;Lambert II Etendu;876376.690016032;2270854.9099985408
734553;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BC8;ANC;PRT;RPC;TRN;TDL;Lambert II Etendu;876409.7699922648;2271237.0600149264
734581;70085;BOULT;006T;RTE CHAUX;BLT;ZD0;X0;F2;BC8;SPC;ANC;TCR;TRM;TDL;Lambert II Etendu;876384.1400171069;2271184.6600007145
734569;70085;BOULT;016T;GRANDE. RUE;BLT;ZD0;X0;;BH7;SPC;;;;;Lambert II Etendu;876310.6699897221;2270754.8400393873
734570;70085;BOULT;016T;GRANDE. RUE;BLT;ZD0;X0;;BH8;TCR;TRM;;;;Lambert II Etendu;876335.3800173989;2270789.730000261
734550;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BM7;;;;;;Lambert II Etendu;875334.749997081;2269758.9699741565
734547;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BM8;TRM;TDL;;;;Lambert II Etendu;875419.6800303874;2269675.370027076
734548;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BM8;PRT;TDL;;;;Lambert II Etendu;875378.9500226004;2269713.7800410953
734567;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS6;;;;;;Lambert II Etendu;875766.1199705054;2271730.720002618
734568;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;TRN;;;;;Lambert II Etendu;875714.8599894217;2271781.5800368637
720112;70085;BOULT;010T;CHE COMBE LA BICHE;BLT;ZD0;X0;;BS7;TRN;;;;;Lambert II Etendu;876475.7500135053;2270692.3999931403
720120;70085;BOULT;002T;RTE BUSSIERES;BLT;ZD0;X0;;BS7;;;;;;Lambert II Etendu;876393.1699725003;2270649.9699967643
720121;70085;BOULT;002T;RTE BUSSIERES;BLT;ZD0;X0;12B;BS7;;;;;;Lambert II Etendu;876404.3900269276;2270607.2600294584
734549;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BS7;;;;;;Lambert II Etendu;875354.7300154413;2269733.569984616
734551;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BS7;;;;;;Lambert II Etendu;875298.4400248837;2269748.809998616
734552;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BS7;;;;;;Lambert II Etendu;875259.8500013122;2269722.530009169
734554;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;;;;;;Lambert II Etendu;876374.899985844;2271391.2100023963
734560;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;EPA;;;;;Lambert II Etendu;876013.4499965825;2271580.8399829855
734562;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;;;;;;Lambert II Etendu;875936.6799886044;2271633.640000372
734563;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;;;;;;Lambert II Etendu;875900.2399831803;2271663.700023647
734564;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;TCR;;;;;Lambert II Etendu;875858.1199671619;2271689.5399960415
734566;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;;;;;;Lambert II Etendu;875791.559967255;2271722.980004038
734561;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS7;;;;;;Lambert II Etendu;875976.6899966545;2271607.7000222374
734582;70085;BOULT;006T;RTE CHAUX;BLT;ZD0;X0;1;BS7;SPC;TRN;;;;Lambert II Etendu;876359.4700052233;2271170.4999845396
734577;70085;BOULT;004T;RTE VORAY;BLT;ZD0;X0;;BS8;;;;;;Lambert II Etendu;877285.2799808758;2270562.309973603
734578;70085;BOULT;004T;RTE VORAY;BLT;ZD0;X0;;BS8;;;;;;Lambert II Etendu;877064.0000309129;2270864.920022664
734574;70085;BOULT;002T;RTE BUSSIERES;BLT;ZD0;X0;7;BS8;EPA;TRM;TRN;;;Lambert II Etendu;876433.7700144004;2270860.690033326
734575;70085;BOULT;002T;RTE BUSSIERES;BLT;ZD0;X0;F19;BS8;TCR;TRM;TRN;;;Lambert II Etendu;876396.8300302268;2270720.2199892257
734576;70085;BOULT;010T;CHE COMBE LA BICHE;BLT;ZD0;X0;15;BS8;TRN;;;;;Lambert II Etendu;876410.1999890918;2270771.660038742
720124;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS8;;;;;;Lambert II Etendu;876116.5000148292;2271505.1700411113
720125;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS8;TRM;;;;;Lambert II Etendu;876082.2699719965;2271528.760021477
734546;70085;BOULT;003T;LD TOUNOLE;BLT;A00;X0;;BS8;SPC;TRM;TDL;;;Lambert II Etendu;875422.6000263179;2269669.5699807703
734559;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS8;TRM;;;;;Lambert II Etendu;876049.9900061297;2271556.020016366
734565;70085;BOULT;015T;RUE TUILERIE;BLT;ZD0;X0;;BS8;PRT;TCR;REC;;;Lambert II Etendu;875823.4699987959;2271708.1399791753
734571;70085;BOULT;016T;GRANDE. RUE;BLT;ZD0;X0;;BS8;TRM;;;;;Lambert II Etendu;876353.209974421;2270820.589994869
734580;70085;BOULT;001T;RUE TILLEUL;BLT;ZD0;X0;9;MS7;TRN;;;;;Lambert II Etendu;876741.2500040797;2271074.999992789
734573;70085;BOULT;016T;GRANDE. RUE;BLT;ZD0;X0;;MS7;;;;;;Lambert II Etendu;876400.5999733681;2270896.6399874296
734579;70085;BOULT;001T;RUE TILLEUL;BLT;ZD0;X0;F18;MS7;SPC;TRN;;;;Lambert II Etendu;876804.8000167011;2271008.9799881177
num_appui;code_commune;libelle_commune;code_voie;libelle_voie;code_centre;code_zone;code_entite;num_voie;type_appui;caract1;caract2;caract3;caract4;caract5;type_projection;coord_x;coord_y
711033;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;BC7;ANC;PRT;PMX;;;Lambert II Etendu;849939.0190886803;2256466.7876253673
711038;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;198;TRM;TRN;;;;Lambert II Etendu;850133.1407895223;2256362.759997189
711034;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;BS7;;;;;;Lambert II Etendu;849976.1460197226;2256448.50643676
711035;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;BS7;;;;;;Lambert II Etendu;850016.0378658158;2256430.5272090645
711036;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;BS7;;;;;;Lambert II Etendu;850055.4867550734;2256408.0789632206
711040;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;BS7;PCG;PRT;;;;Lambert II Etendu;850343.1327128257;2256295.7537569455
711037;70092;BRESILLEY;005T;RTE CHENE;MGY;H00;X0;;BS7;PCP;PRT;TRM;TRN;;Lambert II Etendu;850091.8335234846;2256387.354883611
711043;70092;BRESILLEY;011T;RTE MONTAGNEY;MGY;H00;X0;;BS7;;;;;;Lambert II Etendu;849910.2128028378;2256617.4544864255
